id,cmgroup,age,struc
2477,290,2,otolith
2478,290,2,otolith
2479,290,3,otolith
2480,240,1,otolith
2481,240,2,otolith
2482,240,3,otolith
2483,250,2,otolith
2484,250,3,otolith
2485,260,3,otolith
2486,260,2,otolith
2487,260,2,otolith
2488,270,2,otolith
2489,270,3,otolith
2490,270,2,otolith
2491,270,3,otolith
2492,270,2,otolith
2493,210,2,otolith
2494,210,2,otolith
2495,210,1,otolith
2496,210,1,otolith
2497,210,1,otolith
2498,210,2,otolith
2499,210,3,otolith
2500,220,2,otolith
2501,220,2,otolith
2502,220,1,otolith
2503,220,2,otolith
2504,220,2,otolith
2505,220,2,otolith
2506,220,2,otolith
2507,220,2,otolith
2508,220,1,otolith
2509,220,1,otolith
2510,220,1,otolith
2511,220,2,otolith
2512,230,1,otolith
2513,230,2,otolith
2514,230,3,otolith
2515,230,1,otolith
2516,230,2,otolith
2517,230,2,otolith
2518,230,3,otolith
2519,230,1,otolith
2520,230,2,otolith
2521,230,2,otolith
2522,230,1,otolith
2523,230,2,otolith
2524,240,2,otolith
2525,240,2,otolith
2526,240,3,otolith
2527,240,3,otolith
2528,240,3,otolith
2529,240,2,otolith
2530,240,2,otolith
2531,240,1,otolith
2532,240,2,otolith
2533,240,1,otolith
2534,240,2,otolith
2535,240,2,otolith
2536,240,3,otolith
2537,240,3,otolith
2538,240,1,otolith
2539,240,2,otolith
2540,240,2,otolith
2541,250,2,otolith
2542,250,3,otolith
2543,250,2,otolith
2544,250,2,otolith
2545,250,2,otolith
2546,250,1,otolith
2547,260,1,otolith
2548,260,1,otolith
2549,260,2,otolith
2550,260,2,otolith
2551,260,2,otolith
2552,260,2,otolith
2553,260,2,otolith
2554,260,1,otolith
2555,260,3,otolith
2556,260,2,otolith
2557,260,2,otolith
2558,270,2,otolith
2559,270,1,otolith
2560,270,2,otolith
2561,270,2,otolith
2562,270,2,otolith
2563,270,3,otolith
2564,270,4,otolith
2565,270,2,otolith
2566,270,2,otolith
2567,270,2,otolith
2568,270,2,otolith
2569,270,2,otolith
2570,270,2,otolith
2571,270,3,otolith
2572,280,2,otolith
2573,280,2,otolith
2574,280,4,otolith
2575,280,2,otolith
2576,280,2,otolith
2577,280,1,otolith
2578,290,3,otolith
2579,290,2,otolith
2580,300,2,otolith
2581,300,3,otolith
2582,220,2,otolith
2583,220,2,otolith
2584,220,2,otolith
2585,230,1,otolith
2586,230,1,otolith
2587,230,2,otolith
2588,230,2,otolith
2589,240,2,otolith
2590,240,3,otolith
2591,240,3,otolith
2592,260,2,otolith
2593,260,2,otolith
2594,260,2,otolith
2595,260,3,otolith
2596,210,2,otolith
2597,210,2,otolith
2598,210,2,otolith
2599,230,2,otolith
2600,230,1,otolith
2601,230,1,otolith
2602,230,2,otolith
2603,230,1,otolith
2604,170,1,otolith
2605,170,1,otolith
2606,170,1,otolith
2607,180,1,otolith
2608,180,1,otolith
2609,190,1,otolith
2610,190,2,otolith
2611,160,2,otolith
2612,160,1,otolith
2613,220,3,otolith
2614,220,2,otolith
2615,260,1,otolith
2616,260,3,otolith
2617,160,1,otolith
2618,160,1,otolith
2619,230,1,otolith
2620,230,1,otolith
2621,210,1,otolith
2622,210,1,otolith
2623,210,2,otolith
2624,230,2,otolith
2625,230,2,otolith
2626,230,1,otolith
2627,230,1,otolith
2628,240,2,otolith
2629,240,2,otolith
2630,260,2,otolith
2631,260,2,otolith
2632,280,2,otolith
2633,280,2,otolith
2634,220,1,otolith
2635,220,2,otolith
2636,230,2,otolith
2637,230,2,otolith
2638,270,2,otolith
2639,270,2,otolith
2640,270,2,otolith
2641,270,2,otolith
2642,170,2,otolith
2643,170,1,otolith
2644,210,2,otolith
2645,210,2,otolith
2646,220,1,otolith
2647,220,1,otolith
2648,220,2,otolith
2649,230,3,otolith
2650,230,1,otolith
2651,240,2,otolith
2652,240,2,otolith
2653,240,1,otolith
2654,210,1,otolith
2655,210,1,otolith
2656,220,2,otolith
2657,220,1,otolith
2658,220,2,otolith
2659,230,1,otolith
2660,230,2,otolith
2661,230,2,otolith
2662,230,2,otolith
2663,230,2,otolith
2664,270,2,otolith
2665,270,3,otolith
2666,270,2,otolith
2667,210,1,otolith
2668,210,1,otolith
2669,170,2,otolith
2670,170,1,otolith
2671,170,1,otolith
2672,160,1,otolith
2673,160,1,otolith
2674,160,1,otolith
2675,160,1,otolith
2676,180,1,otolith
2677,180,1,otolith
2678,180,1,otolith
2679,190,1,otolith
2680,190,1,otolith
2681,170,1,otolith
2682,170,1,otolith
2683,180,1,otolith
2684,180,1,otolith
2685,200,2,otolith
2686,200,1,otolith
2687,210,1,otolith
2688,210,2,otolith
2689,210,2,otolith
2690,210,2,otolith
2691,210,2,otolith
2692,210,2,otolith
2693,220,2,otolith
2694,220,2,otolith
2695,220,2,otolith
2696,220,2,otolith
2697,220,2,otolith
2698,220,2,otolith
2699,220,2,otolith
2700,220,2,otolith
2701,220,2,otolith
2702,220,3,otolith
2703,220,1,otolith
2704,230,1,otolith
2705,230,2,otolith
2706,230,2,otolith
2707,230,1,otolith
2708,230,1,otolith
2709,230,1,otolith
2710,230,3,otolith
2711,230,2,otolith
2712,230,1,otolith
2713,230,3,otolith
2714,230,2,otolith
2715,230,3,otolith
2716,240,1,otolith
2717,240,2,otolith
2718,240,2,otolith
2719,240,2,otolith
2720,240,2,otolith
2721,250,2,otolith
2722,250,2,otolith
2723,250,3,otolith
2724,250,2,otolith
2725,250,2,otolith
2726,250,2,otolith
2727,260,2,otolith
2728,260,2,otolith
2729,260,2,otolith
2730,260,2,otolith
2731,260,3,otolith
2732,260,3,otolith
2733,260,2,otolith
2734,260,3,otolith
2735,260,3,otolith
2736,260,4,otolith
2737,260,2,otolith
2738,270,3,otolith
2739,270,2,otolith
2740,270,3,otolith
2741,280,3,otolith
2742,280,2,otolith
2743,280,3,otolith
2744,280,3,otolith
2745,280,2,otolith
2746,280,2,otolith
2747,280,3,otolith
2748,320,3,otolith
2749,320,3,otolith
2750,210,2,otolith
2751,210,1,otolith
2752,210,1,otolith
2753,220,2,otolith
2754,220,2,otolith
2755,220,1,otolith
2756,220,2,otolith
2757,220,2,otolith
2758,230,1,otolith
2759,230,2,otolith
2760,230,3,otolith
2761,240,1,otolith
2762,240,2,otolith
2763,240,1,otolith
2764,240,1,otolith
2765,240,2,otolith
2766,240,2,otolith
2767,240,2,otolith
2768,250,2,otolith
2769,250,2,otolith
2770,250,3,otolith
2771,260,3,otolith
2772,260,2,otolith
2773,300,2,otolith
2774,300,2,otolith
2775,280,2,otolith
2776,280,3,otolith
2777,280,4,otolith
2778,280,2,otolith
2779,280,2,otolith
2780,280,3,otolith
2781,280,2,otolith
2782,220,1,otolith
2783,220,1,otolith
2784,220,2,otolith
2785,220,3,otolith
2786,230,2,otolith
2787,230,2,otolith
2788,220,1,otolith
2789,220,1,otolith
2790,210,1,otolith
2791,210,2,otolith
2792,210,1,otolith
2793,220,2,otolith
2794,220,1,otolith
2795,220,1,otolith
2796,220,3,otolith
2797,220,2,otolith
2798,220,1,otolith
2799,220,2,otolith
2800,220,3,otolith
2801,220,2,otolith
2802,220,2,otolith
2803,220,2,otolith
2804,220,1,otolith
2805,220,1,otolith
2806,230,2,otolith
2807,230,1,otolith
2808,230,2,otolith
2809,230,3,otolith
2810,230,1,otolith
2811,230,2,otolith
2812,230,2,otolith
2813,230,2,otolith
2814,230,2,otolith
2815,230,2,otolith
2816,230,2,otolith
2817,230,3,otolith
2818,230,4,otolith
2819,230,2,otolith
2820,230,1,otolith
2821,230,3,otolith
2822,230,2,otolith
2823,240,1,otolith
2824,240,2,otolith
2825,240,2,otolith
2826,240,2,otolith
2827,240,2,otolith
2828,240,2,otolith
2829,240,2,otolith
2830,240,1,otolith
2831,240,2,otolith
2832,240,2,otolith
2833,240,4,otolith
2834,240,2,otolith
2835,240,2,otolith
2836,240,1,otolith
2837,240,1,otolith
2838,240,2,otolith
2839,240,2,otolith
2840,250,2,otolith
2841,250,2,otolith
2842,250,1,otolith
2843,250,2,otolith
2844,250,2,otolith
2845,250,2,otolith
2846,250,1,otolith
2847,250,2,otolith
2848,250,2,otolith
2849,250,1,otolith
2850,250,2,otolith
2851,260,2,otolith
2852,260,3,otolith
2853,260,1,otolith
2854,260,3,otolith
2855,260,2,otolith
2856,260,2,otolith
2857,260,4,otolith
2858,260,2,otolith
2859,260,3,otolith
2860,260,3,otolith
2861,260,2,otolith
2862,260,3,otolith
2863,260,1,otolith
2864,270,3,otolith
2865,270,4,otolith
2866,270,2,otolith
2867,270,3,otolith
2868,270,3,otolith
2869,270,2,otolith
2870,270,2,otolith
2871,270,2,otolith
2872,270,3,otolith
2873,270,2,otolith
2874,270,2,otolith
2875,280,2,otolith
2876,280,2,otolith
2877,280,1,otolith
2878,280,3,otolith
2879,280,3,otolith
2880,280,2,otolith
2881,280,2,otolith
2882,280,3,otolith
2883,290,3,otolith
2884,290,3,otolith
2885,290,2,otolith
2886,290,3,otolith
2887,300,3,otolith
2888,300,3,otolith
2889,450,4,otolith
2890,450,8,otolith
2891,190,1,otolith
2892,190,1,otolith
2893,230,2,otolith
2894,230,1,otolith
2895,230,2,otolith
2896,230,2,otolith
2897,280,2,otolith
2898,280,3,otolith
2899,280,2,otolith
2900,290,3,otolith
2901,290,3,otolith
2902,290,4,otolith
2903,310,2,otolith
2904,310,3,otolith
2905,400,3,otolith
2906,400,4,otolith
2907,420,3,otolith
2908,420,4,otolith
2909,420,4,otolith
2910,420,4,otolith
2911,440,8,otolith
2912,440,4,otolith
2913,440,3,otolith
2914,220,3,otolith
2915,220,2,otolith
2916,280,2,otolith
2917,280,3,otolith
2918,220,1,otolith
2919,220,2,otolith
2920,220,2,otolith
2921,240,1,otolith
2922,240,3,otolith
2923,240,2,otolith
2924,250,3,otolith
2925,250,2,otolith
2926,280,2,otolith
2927,280,3,otolith
2928,280,3,otolith
2929,310,3,otolith
2930,310,2,otolith
2931,320,3,otolith
2932,320,2,otolith
2933,310,3,otolith
2934,310,3,otolith
2935,190,2,otolith
2936,190,2,otolith
2937,200,1,otolith
2938,200,2,otolith
2939,200,2,otolith
2940,210,1,otolith
2941,210,2,otolith
2942,210,2,otolith
2943,210,2,otolith
2944,210,2,otolith
2945,220,2,otolith
2946,220,1,otolith
2947,220,2,otolith
2948,220,3,otolith
2949,220,3,otolith
2950,220,1,otolith
2951,220,1,otolith
2952,220,1,otolith
2953,220,2,otolith
2954,220,3,otolith
2955,220,3,otolith
2956,220,2,otolith
2957,230,2,otolith
2958,230,1,otolith
2959,230,3,otolith
2960,230,3,otolith
2961,230,2,otolith
2962,230,1,otolith
2963,230,3,otolith
2964,230,3,otolith
2965,230,2,otolith
2966,230,1,otolith
2967,230,2,otolith
2968,230,2,otolith
2969,230,1,otolith
2970,230,2,otolith
2971,230,1,otolith
2972,230,2,otolith
2973,230,2,otolith
2974,230,1,otolith
2975,240,2,otolith
2976,240,2,otolith
2977,240,3,otolith
2978,240,1,otolith
2979,240,2,otolith
2980,240,1,otolith
2981,240,1,otolith
2982,240,2,otolith
2983,240,3,otolith
2984,240,3,otolith
2985,240,1,otolith
2986,240,2,otolith
2987,240,1,otolith
2988,240,2,otolith
2989,240,2,otolith
2990,240,2,otolith
2991,240,2,otolith
2992,250,2,otolith
2993,250,3,otolith
2994,250,2,otolith
2995,250,2,otolith
2996,250,2,otolith
2997,250,3,otolith
2998,250,3,otolith
2999,250,2,otolith
3000,250,2,otolith
3001,250,3,otolith
3002,250,1,otolith
3003,250,1,otolith
3004,250,3,otolith
3005,250,2,otolith
3006,250,2,otolith
3007,250,2,otolith
3008,260,2,otolith
3009,260,2,otolith
3010,260,2,otolith
3011,260,3,otolith
3012,260,2,otolith
3013,260,2,otolith
3014,260,1,otolith
3015,270,2,otolith
3016,270,2,otolith
3017,270,3,otolith
3018,270,3,otolith
3019,270,2,otolith
3020,270,2,otolith
3021,280,2,otolith
3022,280,2,otolith
3023,280,4,otolith
3024,280,2,otolith
3025,280,2,otolith
3026,280,3,otolith
3027,280,3,otolith
3028,280,3,otolith
3029,280,2,otolith
3030,280,3,otolith
3031,280,4,otolith
3032,280,1,otolith
3033,280,3,otolith
3034,290,3,otolith
3035,290,2,otolith
3036,290,2,otolith
3037,290,3,otolith
3038,290,4,otolith
3039,290,2,otolith
3040,290,4,otolith
3041,290,3,otolith
3042,290,4,otolith
3043,290,2,otolith
3044,290,1,otolith
3045,290,1,otolith
3046,290,3,otolith
3047,290,3,otolith
3048,290,3,otolith
3049,290,3,otolith
3050,290,2,otolith
3051,290,3,otolith
3052,300,2,otolith
3053,300,4,otolith
3054,300,3,otolith
3055,300,3,otolith
3056,300,3,otolith
3057,300,3,otolith
3058,300,2,otolith
3059,300,2,otolith
3060,300,3,otolith
3061,300,2,otolith
3062,300,3,otolith
3063,300,3,otolith
3064,300,2,otolith
3065,300,2,otolith
3066,300,3,otolith
3067,300,4,otolith
3068,310,3,otolith
3069,310,2,otolith
3070,310,4,otolith
3071,310,2,otolith
3072,310,4,otolith
3073,310,4,otolith
3074,310,2,otolith
3075,320,4,otolith
3076,320,4,otolith
3077,320,2,otolith
3078,320,3,otolith
3079,320,3,otolith
3080,320,3,otolith
3081,320,2,otolith
3082,400,4,otolith
3083,400,4,otolith
3084,550,10,otolith
3085,550,7,otolith
3086,160,1,otolith
3087,160,1,otolith
3088,160,2,otolith
3089,160,1,otolith
3090,160,1,otolith
3091,470,8,otolith
3092,470,8,otolith
3093,470,8,otolith
3094,470,8,otolith
3095,470,8,otolith
3096,470,8,otolith
3097,470,9,otolith
3098,470,8,otolith
3099,470,8,otolith
3100,180,1,otolith
3101,180,1,otolith
3102,180,1,otolith
3103,180,1,otolith
3104,180,1,otolith
3105,180,2,otolith
3106,180,1,otolith
3107,190,1,otolith
3108,190,2,otolith
3109,190,1,otolith
3110,190,2,otolith
3111,190,1,otolith
3112,230,2,otolith
3113,230,2,otolith
3114,270,1,otolith
3115,270,3,otolith
3116,290,3,otolith
3117,290,2,otolith
3118,300,3,otolith
3119,300,2,otolith
3120,300,3,otolith
3121,310,3,otolith
3122,310,2,otolith
3123,310,2,otolith
3124,310,2,otolith
3125,230,2,otolith
3126,230,2,otolith
3127,240,2,otolith
3128,240,2,otolith
3129,240,3,otolith
3130,260,1,otolith
3131,260,4,otolith
3132,280,2,otolith
3133,280,4,otolith
3134,280,3,otolith
3135,310,3,otolith
3136,310,3,otolith
3137,310,2,otolith
3138,230,1,otolith
3139,230,1,otolith
3140,250,3,otolith
3141,250,1,otolith
3142,250,2,otolith
3143,250,1,otolith
3144,280,2,otolith
3145,280,2,otolith
3146,290,3,otolith
3147,290,3,otolith
3148,290,3,otolith
3149,290,4,otolith
3150,290,2,otolith
3151,310,2,otolith
3152,310,3,otolith
3153,310,3,otolith
3154,320,2,otolith
3155,320,3,otolith
3156,420,3,otolith
3157,420,4,otolith
3158,300,3,otolith
3159,300,2,otolith
3160,300,3,otolith
3161,250,2,otolith
3162,250,2,otolith
3163,320,4,otolith
3164,320,4,otolith
3165,400,3,otolith
3166,400,4,otolith
3167,400,4,otolith
3168,180,1,otolith
3169,180,2,otolith
3170,230,1,otolith
3171,230,1,otolith
3172,230,2,otolith
3173,240,3,otolith
3174,240,1,otolith
3175,240,2,otolith
3176,260,1,otolith
3177,260,2,otolith
3178,280,4,otolith
3179,280,2,otolith
3180,290,3,otolith
3181,290,3,otolith
3182,310,3,otolith
3183,310,3,otolith
3184,310,4,otolith
3185,230,2,otolith
3186,230,2,otolith
3187,230,2,otolith
3188,420,4,otolith
3189,420,4,otolith
3190,220,1,otolith
3191,220,1,otolith
3192,220,1,otolith
3193,230,1,otolith
3194,230,2,otolith
3195,230,2,otolith
3196,230,2,otolith
3197,230,1,otolith
3198,230,2,otolith
3199,230,2,otolith
3200,230,2,otolith
3201,250,2,otolith
3202,250,1,otolith
3203,250,2,otolith
3204,250,2,otolith
3205,250,2,otolith
3206,250,2,otolith
3207,250,2,otolith
3208,250,2,otolith
3209,270,4,otolith
3210,270,3,otolith
3211,270,2,otolith
3212,270,1,otolith
3213,270,2,otolith
3214,270,1,otolith
3215,280,3,otolith
3216,280,2,otolith
3217,280,3,otolith
3218,280,3,otolith
3219,290,3,otolith
3220,290,2,otolith
3221,290,2,otolith
3222,300,2,otolith
3223,300,3,otolith
3224,300,3,otolith
3225,310,3,otolith
3226,310,3,otolith
3227,310,3,otolith
3228,170,1,otolith
3229,170,1,otolith
3230,170,2,otolith
3231,230,2,otolith
3232,230,2,otolith
3233,280,2,otolith
3234,280,4,otolith
3235,290,1,otolith
3236,290,3,otolith
3237,290,2,otolith
3238,290,3,otolith
3239,300,2,otolith
3240,300,3,otolith
3241,300,3,otolith
3242,310,3,otolith
3243,310,4,otolith
3244,320,3,otolith
3245,320,3,otolith
3246,250,2,otolith
3247,250,2,otolith
3248,250,2,otolith
3249,250,1,otolith
3250,250,1,otolith
3251,250,1,otolith
3252,280,4,otolith
3253,280,1,otolith
3254,280,3,otolith
3255,280,2,otolith
3256,290,2,otolith
3257,290,3,otolith
3258,290,2,otolith
3259,290,2,otolith
3260,290,2,otolith
3261,290,4,otolith
3262,290,3,otolith
3263,290,2,otolith
3264,290,2,otolith
3265,290,2,otolith
3266,300,4,otolith
3267,300,3,otolith
3268,300,4,otolith
3269,300,2,otolith
3270,300,2,otolith
3271,300,3,otolith
3272,300,4,otolith
3273,300,3,otolith
3274,300,2,otolith
3275,300,3,otolith
3276,300,3,otolith
3277,310,4,otolith
3278,310,2,otolith
3279,310,4,otolith
3280,310,4,otolith
3281,320,3,otolith
3282,320,3,otolith
3283,320,3,otolith
3284,330,3,otolith
3285,330,3,otolith
3286,330,3,otolith
3287,340,3,otolith
3288,340,3,otolith
3289,340,2,otolith
3290,340,4,otolith
3291,380,4,otolith
3292,380,4,otolith
3293,390,4,otolith
3294,390,3,otolith
3295,390,4,otolith
3296,400,4,otolith
3297,400,4,otolith
3298,400,3,otolith
3299,410,3,otolith
3300,410,4,otolith
3301,420,8,otolith
3302,420,7,otolith
3303,420,3,otolith
3304,440,8,otolith
3305,440,8,otolith
3306,440,4,otolith
3307,490,9,otolith
3308,490,9,otolith
3309,270,3,otolith
3310,270,2,otolith
3311,270,2,otolith
3312,280,1,otolith
3313,280,4,otolith
3314,280,3,otolith
3315,290,2,otolith
3316,290,2,otolith
3317,290,3,otolith
3318,290,4,otolith
3319,290,3,otolith
3320,290,4,otolith
3321,300,3,otolith
3322,300,2,otolith
3323,300,3,otolith
3324,300,3,otolith
3325,300,2,otolith
3326,300,2,otolith
3327,310,3,otolith
3328,310,2,otolith
3329,330,3,otolith
3330,330,3,otolith
3331,390,4,otolith
3332,390,3,otolith
3333,440,7,otolith
3334,440,8,otolith
3335,270,2,otolith
3336,270,4,otolith
3337,270,2,otolith
3338,270,4,otolith
3339,270,3,otolith
3340,270,3,otolith
3341,270,3,otolith
3342,270,3,otolith
3343,280,2,otolith
3344,280,3,otolith
3345,290,3,otolith
3346,290,2,otolith
3347,310,2,otolith
3348,310,3,otolith
3349,310,3,otolith
3350,310,3,otolith
3351,310,2,otolith
3352,310,3,otolith
3353,430,4,otolith
3354,430,4,otolith
3355,450,8,otolith
3356,450,8,otolith
3357,290,4,otolith
3358,290,2,otolith
3359,300,3,otolith
3360,300,3,otolith
3361,300,2,otolith
3362,220,2,otolith
3363,220,2,otolith
3364,290,2,otolith
3365,290,3,otolith
3366,310,3,otolith
3367,310,3,otolith
3368,260,2,otolith
3369,260,2,otolith
1,550,9,otolith
2,480,8,otolith
3,520,10,otolith
4,410,4,otolith
5,560,9,otolith
6,460,8,otolith
7,520,8,otolith
8,450,6,otolith
9,460,9,otolith
10,540,10,otolith
11,290,3,otolith
12,590,7,otolith
13,400,3,otolith
14,470,9,otolith
15,470,8,otolith
16,270,3,otolith
17,530,7,otolith
18,650,14,otolith
19,540,10,otolith
20,600,13,otolith
21,570,12,otolith
22,390,4,otolith
23,480,7,otolith
24,450,7,otolith
25,420,4,otolith
26,590,10,otolith
27,650,14,otolith
28,260,2,otolith
29,550,8,otolith
30,780,15,otolith
31,540,7,otolith
32,390,2,otolith
33,340,4,otolith
34,490,8,otolith
35,530,14,otolith
36,410,3,otolith
37,370,4,otolith
38,290,3,otolith
39,520,8,otolith
40,340,4,otolith
41,440,8,otolith
42,370,4,otolith
43,480,7,otolith
45,300,3,otolith
46,380,4,otolith
47,290,3,otolith
48,450,8,otolith
50,410,4,otolith
51,350,3,otolith
52,300,3,otolith
53,320,3,otolith
54,340,4,otolith
55,320,4,otolith
56,270,2,otolith
58,550,8,otolith
59,270,2,otolith
60,500,8,otolith
61,670,14,otolith
62,330,2,otolith
63,380,3,otolith
64,370,3,otolith
65,320,3,otolith
66,390,4,otolith
67,290,2,otolith
68,270,1,otolith
69,250,2,otolith
70,270,2,otolith
71,240,1,otolith
72,310,3,otolith
73,240,2,otolith
74,550,10,otolith
75,240,2,otolith
76,530,11,otolith
77,520,10,otolith
78,630,14,otolith
79,540,10,otolith
80,610,13,otolith
81,600,13,otolith
82,580,9,otolith
83,560,9,otolith
84,610,12,otolith
85,600,14,otolith
86,640,13,otolith
87,260,2,otolith
88,260,2,otolith
89,560,9,otolith
91,460,7,otolith
92,550,7,otolith
93,560,13,otolith
94,530,11,otolith
95,830,14,otolith
96,510,7,otolith
